year_month,row_id,agent_code,agent_age,agent_join_month,first_policy_sold_month,unique_proposals_last_7_days,unique_proposals_last_15_days,unique_proposals_last_21_days,unique_proposal,unique_quotations_last_7_days,unique_quotations_last_15_days,unique_quotations_last_21_days,unique_quotations,unique_customers_last_7_days,unique_customers_last_15_days,unique_customers_last_21_days,unique_customers,new_policy_count,ANBP_value,net_income,number_of_policy_holders,number_of_cash_payment_policies,new_policy_count_lag1,new_policy_count_lag2,new_policy_count_lag3,latest_policy_count,unique_proposals_week_4,unique_proposals_week_3,unique_proposals_week_2,unique_proposals_week_1,unique_quotations_week_4,unique_quotations_week_3,unique_quotations_week_2,unique_quotations_week_1,unique_customers_week_4,unique_customers_week_3,unique_customers_week_2,unique_customers_week_1
2024-04-01,11074.0,dfc23d44,55.0,2023-08-01 00:00:00,11/1/2023,3.0,6.0,5.0,16.0,2.0,4.0,4.0,14.0,2.0,7.0,6.0,15.0,21.0,1544550.0,345519.0,0.0,84.0,17.0,20.0,27.0,18.0,3.0,3.0,-1.0,11.0,2.0,2.0,0.0,10.0,2.0,5.0,-1.0,9.0
2024-05-01,12621.0,dfc23d44,55.0,2023-08-01 00:00:00,11/1/2023,3.0,2.0,0.0,10.0,1.0,1.0,6.0,9.0,3.0,1.0,12.0,16.0,18.0,681030.0,167998.0,48.0,54.0,21.0,17.0,20.0,27.0,3.0,-1.0,-2.0,10.0,1.0,0.0,5.0,3.0,3.0,-2.0,11.0,4.0
2024-06-01,12961.0,dfc23d44,55.0,2023-08-01 00:00:00,11/1/2023,2.0,1.0,17.0,25.0,4.0,6.0,5.0,16.0,4.0,8.0,10.0,22.0,27.0,48222.0,11550.0,88.0,162.0,18.0,21.0,17.0,17.0,2.0,-1.0,16.0,8.0,4.0,2.0,-1.0,11.0,4.0,4.0,2.0,12.0
2024-07-01,13936.0,dfc23d44,55.0,2023-08-01 00:00:00,11/1/2023,2.0,1.0,8.0,12.0,2.0,2.0,7.0,12.0,4.0,2.0,11.0,17.0,17.0,186558.0,37781.0,17.0,119.0,27.0,18.0,21.0,26.0,2.0,-1.0,7.0,4.0,2.0,0.0,5.0,5.0,4.0,-2.0,9.0,6.0
2024-08-01,15078.0,dfc23d44,55.0,2023-08-01 00:00:00,11/1/2023,1.0,2.0,11.0,19.0,0.0,5.0,1.0,18.0,0.0,5.0,4.0,9.0,26.0,2445404.0,305116.0,18.0,130.0,17.0,27.0,18.0,0.0,1.0,1.0,9.0,8.0,0.0,5.0,-4.0,17.0,0.0,5.0,-1.0,5.0
2023-01-01,331.0,dff6c023,47.0,2021-03-01 00:00:00,9/1/2022,0.0,2.0,2.0,7.0,3.0,2.0,6.0,12.0,3.0,5.0,8.0,16.0,13.0,448526.0,109503.0,0.0,78.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0,5.0,3.0,-1.0,4.0,6.0,3.0,2.0,3.0,8.0
2023-02-01,1185.0,dff6c023,47.0,2021-03-01 00:00:00,9/1/2022,0.0,6.0,8.0,17.0,3.0,6.0,7.0,17.0,4.0,8.0,12.0,24.0,19.0,173071.0,30220.0,24.0,95.0,13.0,0.0,0.0,23.0,0.0,6.0,2.0,9.0,3.0,3.0,1.0,10.0,4.0,4.0,4.0,12.0
2023-03-01,1553.0,dff6c023,47.0,2021-03-01 00:00:00,9/1/2022,3.0,4.0,6.0,16.0,1.0,0.0,0.0,9.0,1.0,4.0,0.0,5.0,23.0,1043648.0,194373.0,10.0,23.0,19.0,13.0,0.0,20.0,3.0,1.0,2.0,10.0,1.0,-1.0,0.0,9.0,1.0,3.0,-4.0,5.0
2023-04-01,2139.0,dff6c023,47.0,2021-03-01 00:00:00,9/1/2022,3.0,0.0,9.0,17.0,3.0,2.0,4.0,10.0,4.0,6.0,4.0,14.0,20.0,308380.0,76585.0,14.0,60.0,23.0,19.0,13.0,31.0,3.0,-3.0,9.0,8.0,3.0,-1.0,2.0,6.0,4.0,2.0,-2.0,10.0
2023-05-01,3332.0,dff6c023,47.0,2021-03-01 00:00:00,9/1/2022,3.0,2.0,17.0,27.0,1.0,0.0,4.0,13.0,2.0,4.0,6.0,12.0,31.0,2787086.0,581483.0,0.0,217.0,20.0,23.0,19.0,22.0,3.0,-1.0,15.0,10.0,1.0,-1.0,4.0,9.0,2.0,2.0,2.0,6.0
2023-06-01,3353.0,dff6c023,47.0,2021-03-01 00:00:00,9/1/2022,1.0,2.0,7.0,13.0,1.0,3.0,1.0,9.0,3.0,4.0,7.0,14.0,22.0,1270852.0,257999.0,28.0,110.0,31.0,20.0,23.0,28.0,1.0,1.0,5.0,6.0,1.0,2.0,-2.0,8.0,3.0,1.0,3.0,7.0
2023-07-01,4484.0,dff6c023,47.0,2021-03-01 00:00:00,9/1/2022,0.0,1.0,18.0,21.0,3.0,0.0,2.0,11.0,5.0,2.0,6.0,13.0,28.0,1504580.0,277369.0,26.0,0.0,22.0,31.0,20.0,27.0,0.0,1.0,17.0,3.0,3.0,-3.0,2.0,9.0,5.0,-3.0,4.0,7.0
2023-08-01,5154.0,dff6c023,47.0,2021-03-01 00:00:00,9/1/2022,1.0,5.0,13.0,22.0,2.0,6.0,8.0,18.0,2.0,6.0,14.0,22.0,27.0,271485.0,58306.0,22.0,216.0,28.0,22.0,31.0,16.0,1.0,4.0,8.0,9.0,2.0,4.0,2.0,10.0,2.0,4.0,8.0,8.0
2023-09-01,5606.0,dff6c023,47.0,2021-03-01 00:00:00,9/1/2022,1.0,5.0,5.0,14.0,0.0,2.0,5.0,8.0,0.0,4.0,6.0,10.0,16.0,236512.0,55954.0,0.0,32.0,27.0,28.0,22.0,19.0,1.0,4.0,0.0,9.0,0.0,2.0,3.0,3.0,0.0,4.0,2.0,4.0
2023-10-01,6835.0,dff6c023,47.0,2021-03-01 00:00:00,9/1/2022,2.0,6.0,5.0,15.0,4.0,0.0,2.0,8.0,5.0,3.0,4.0,12.0,19.0,1879917.0,196778.0,48.0,0.0,16.0,27.0,28.0,33.0,2.0,4.0,-1.0,10.0,4.0,-4.0,2.0,6.0,5.0,-2.0,1.0,8.0
2023-11-01,7575.0,dff6c023,47.0,2021-03-01 00:00:00,9/1/2022,3.0,4.0,15.0,25.0,4.0,4.0,0.0,24.0,4.0,5.0,1.0,10.0,33.0,276936.0,30734.0,40.0,297.0,19.0,16.0,27.0,18.0,3.0,1.0,11.0,10.0,4.0,0.0,-4.0,24.0,4.0,1.0,-4.0,9.0
2023-12-01,8347.0,dff6c023,47.0,2021-03-01 00:00:00,9/1/2022,3.0,5.0,1.0,10.0,2.0,1.0,4.0,8.0,2.0,4.0,8.0,14.0,18.0,1254636.0,288740.0,56.0,90.0,33.0,19.0,16.0,6.0,3.0,2.0,-4.0,9.0,2.0,-1.0,3.0,4.0,2.0,2.0,4.0,6.0
2024-01-01,8878.0,dff6c023,47.0,2021-03-01 00:00:00,9/1/2022,1.0,0.0,2.0,5.0,3.0,5.0,9.0,18.0,5.0,9.0,12.0,26.0,6.0,71106.0,17437.0,52.0,30.0,18.0,33.0,19.0,23.0,1.0,-1.0,2.0,3.0,3.0,2.0,4.0,9.0,5.0,4.0,3.0,14.0
2024-02-01,9558.0,dff6c023,47.0,2021-03-01 00:00:00,9/1/2022,2.0,0.0,11.0,16.0,1.0,5.0,8.0,15.0,1.0,9.0,9.0,19.0,23.0,293595.0,68638.0,76.0,207.0,6.0,18.0,33.0,14.0,2.0,-2.0,11.0,5.0,1.0,4.0,3.0,7.0,1.0,8.0,0.0,10.0
2024-03-01,10876.0,dff6c023,47.0,2021-03-01 00:00:00,9/1/2022,1.0,3.0,7.0,13.0,3.0,5.0,2.0,12.0,3.0,9.0,4.0,16.0,14.0,154994.0,19736.0,0.0,28.0,23.0,6.0,18.0,21.0,1.0,2.0,4.0,6.0,3.0,2.0,-3.0,10.0,3.0,6.0,-5.0,12.0
2024-04-01,11507.0,dff6c023,47.0,2021-03-01 00:00:00,9/1/2022,2.0,2.0,14.0,19.0,2.0,6.0,4.0,18.0,3.0,6.0,7.0,16.0,21.0,98007.0,14842.0,48.0,126.0,14.0,23.0,6.0,0.0,2.0,0.0,12.0,5.0,2.0,4.0,-2.0,14.0,3.0,3.0,1.0,9.0
2024-05-01,11902.0,dff6c023,47.0,2021-03-01 00:00:00,9/1/2022,0.0,1.0,4.0,10.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,4.0,0.0,0.0,4356.0,8.0,66.0,21.0,14.0,23.0,26.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,2.0
2024-06-01,12725.0,dff6c023,47.0,2021-03-01 00:00:00,9/1/2022,3.0,2.0,12.0,22.0,2.0,5.0,0.0,19.0,3.0,7.0,6.0,16.0,26.0,2455882.0,721860.0,48.0,26.0,0.0,21.0,14.0,31.0,3.0,-1.0,10.0,10.0,2.0,3.0,-5.0,19.0,3.0,4.0,-1.0,10.0
2024-07-01,14051.0,dff6c023,47.0,2021-03-01 00:00:00,9/1/2022,2.0,2.0,19.0,27.0,0.0,6.0,5.0,19.0,0.0,10.0,7.0,17.0,31.0,901325.0,218095.0,51.0,0.0,26.0,0.0,21.0,16.0,2.0,0.0,17.0,8.0,0.0,6.0,-1.0,14.0,0.0,10.0,-3.0,10.0
2024-08-01,14637.0,dff6c023,47.0,2021-03-01 00:00:00,9/1/2022,0.0,6.0,4.0,12.0,0.0,0.0,2.0,3.0,2.0,4.0,6.0,12.0,16.0,627568.0,90945.0,48.0,64.0,31.0,26.0,0.0,0.0,0.0,6.0,-2.0,8.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,6.0
2023-01-01,39.0,e07699d8,51.0,2021-11-01 00:00:00,12/1/2023,3.0,0.0,14.0,18.0,3.0,2.0,0.0,11.0,4.0,2.0,6.0,12.0,22.0,1122968.0,249101.0,0.0,176.0,0.0,0.0,0.0,33.0,3.0,-3.0,14.0,4.0,3.0,-1.0,-2.0,11.0,4.0,-2.0,4.0,6.0
2023-02-01,783.0,e07699d8,51.0,2021-11-01 00:00:00,12/1/2023,3.0,2.0,20.0,27.0,2.0,0.0,3.0,26.0,3.0,2.0,6.0,11.0,33.0,1370061.0,160976.0,33.0,264.0,22.0,0.0,0.0,23.0,3.0,-1.0,18.0,7.0,2.0,-2.0,3.0,23.0,3.0,-1.0,4.0,5.0
2023-03-01,1976.0,e07699d8,51.0,2021-11-01 00:00:00,12/1/2023,3.0,4.0,10.0,19.0,3.0,4.0,6.0,15.0,4.0,8.0,11.0,23.0,23.0,1825349.0,425586.0,0.0,184.0,33.0,22.0,0.0,0.0,3.0,1.0,6.0,9.0,3.0,1.0,2.0,9.0,4.0,4.0,3.0,12.0
2023-04-01,2563.0,e07699d8,51.0,2021-11-01 00:00:00,12/1/2023,0.0,5.0,1.0,8.0,4.0,0.0,2.0,7.0,6.0,0.0,3.0,9.0,0.0,0.0,177743.0,36.0,0.0,23.0,33.0,22.0,21.0,0.0,5.0,-4.0,7.0,4.0,-4.0,2.0,5.0,6.0,-6.0,3.0,6.0
2023-05-01,2950.0,e07699d8,51.0,2021-11-01 00:00:00,12/1/2023,3.0,4.0,6.0,17.0,4.0,4.0,5.0,15.0,4.0,4.0,10.0,18.0,21.0,820722.0,134898.0,36.0,105.0,0.0,23.0,33.0,30.0,3.0,1.0,2.0,11.0,4.0,0.0,1.0,10.0,4.0,0.0,6.0,8.0
2023-06-01,3420.0,e07699d8,51.0,2021-11-01 00:00:00,12/1/2023,3.0,6.0,14.0,28.0,2.0,2.0,1.0,6.0,4.0,2.0,4.0,10.0,30.0,84990.0,23985.0,0.0,120.0,21.0,0.0,23.0,19.0,3.0,3.0,8.0,14.0,2.0,0.0,-1.0,5.0,4.0,-2.0,2.0,6.0
2023-07-01,4417.0,e07699d8,51.0,2021-11-01 00:00:00,12/1/2023,1.0,0.0,12.0,17.0,0.0,4.0,1.0,13.0,0.0,5.0,7.0,12.0,19.0,1608958.0,283298.0,48.0,152.0,30.0,21.0,0.0,24.0,1.0,-1.0,12.0,5.0,0.0,4.0,-3.0,12.0,0.0,5.0,2.0,5.0
2023-08-01,4871.0,e07699d8,51.0,2021-11-01 00:00:00,12/1/2023,1.0,2.0,15.0,21.0,3.0,0.0,0.0,5.0,5.0,1.0,1.0,7.0,24.0,150168.0,18393.0,28.0,24.0,19.0,30.0,21.0,26.0,1.0,1.0,13.0,6.0,3.0,-3.0,0.0,5.0,5.0,-4.0,0.0,6.0
2023-09-01,6074.0,e07699d8,51.0,2021-11-01 00:00:00,12/1/2023,3.0,1.0,12.0,17.0,2.0,6.0,4.0,15.0,2.0,7.0,9.0,18.0,26.0,2394600.0,656904.0,0.0,52.0,24.0,19.0,30.0,19.0,3.0,-2.0,11.0,5.0,2.0,4.0,-2.0,11.0,2.0,5.0,2.0,9.0
2023-10-01,6512.0,e07699d8,51.0,2021-11-01 00:00:00,12/1/2023,2.0,4.0,6.0,14.0,1.0,2.0,8.0,13.0,2.0,3.0,10.0,15.0,19.0,289636.0,56496.0,60.0,171.0,26.0,24.0,19.0,17.0,2.0,2.0,2.0,8.0,1.0,1.0,6.0,5.0,2.0,1.0,7.0,5.0
2023-11-01,7163.0,e07699d8,51.0,2021-11-01 00:00:00,12/1/2023,0.0,2.0,5.0,12.0,3.0,3.0,8.0,15.0,4.0,7.0,10.0,21.0,17.0,208284.0,37792.0,63.0,51.0,19.0,26.0,24.0,0.0,0.0,2.0,3.0,7.0,3.0,0.0,5.0,7.0,4.0,3.0,3.0,11.0
2023-12-01,8452.0,e07699d8,51.0,2021-11-01 00:00:00,12/1/2023,3.0,5.0,18.0,28.0,0.0,6.0,6.0,24.0,0.0,9.0,7.0,16.0,0.0,0.0,515203.0,0.0,29.0,17.0,19.0,26.0,36.0,3.0,2.0,13.0,10.0,0.0,6.0,0.0,18.0,0.0,9.0,-2.0,9.0
2024-01-01,9261.0,e07699d8,51.0,2021-11-01 00:00:00,12/1/2023,1.0,2.0,20.0,27.0,0.0,2.0,0.0,7.0,0.0,4.0,1.0,5.0,36.0,2570040.0,762357.0,20.0,0.0,0.0,17.0,19.0,15.0,1.0,1.0,18.0,7.0,0.0,2.0,-2.0,7.0,0.0,4.0,-3.0,4.0
2024-02-01,9519.0,e07699d8,51.0,2021-11-01 00:00:00,12/1/2023,1.0,4.0,0.0,8.0,1.0,0.0,3.0,7.0,2.0,1.0,3.0,6.0,15.0,100350.0,28813.0,18.0,120.0,36.0,0.0,17.0,25.0,1.0,3.0,-4.0,8.0,1.0,-1.0,3.0,4.0,2.0,-1.0,2.0,3.0
2024-03-01,10235.0,e07699d8,51.0,2021-11-01 00:00:00,12/1/2023,1.0,5.0,16.0,23.0,0.0,4.0,7.0,18.0,2.0,4.0,12.0,18.0,25.0,1874825.0,307720.0,36.0,125.0,15.0,36.0,0.0,36.0,1.0,4.0,11.0,7.0,0.0,4.0,3.0,11.0,2.0,2.0,8.0,6.0
2024-04-01,11588.0,e07699d8,51.0,2021-11-01 00:00:00,12/1/2023,1.0,6.0,15.0,27.0,2.0,2.0,7.0,19.0,2.0,4.0,12.0,18.0,36.0,213984.0,50595.0,54.0,252.0,25.0,15.0,36.0,0.0,1.0,5.0,9.0,12.0,2.0,0.0,5.0,12.0,2.0,2.0,8.0,6.0
2024-05-01,12390.0,e07699d8,51.0,2021-11-01 00:00:00,12/1/2023,1.0,1.0,10.0,15.0,1.0,2.0,5.0,9.0,1.0,4.0,7.0,12.0,0.0,0.0,239254.0,12.0,34.0,36.0,25.0,15.0,16.0,1.0,0.0,9.0,5.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,5.0
2024-06-01,12760.0,e07699d8,51.0,2021-11-01 00:00:00,12/1/2023,3.0,0.0,5.0,11.0,2.0,2.0,7.0,12.0,2.0,5.0,7.0,14.0,16.0,1380400.0,374042.0,42.0,0.0,0.0,36.0,25.0,30.0,3.0,-3.0,5.0,6.0,2.0,0.0,5.0,5.0,2.0,3.0,2.0,7.0
2024-07-01,14128.0,e07699d8,51.0,2021-11-01 00:00:00,12/1/2023,1.0,3.0,15.0,21.0,1.0,2.0,9.0,18.0,2.0,4.0,9.0,15.0,30.0,1684470.0,479103.0,0.0,180.0,16.0,0.0,36.0,33.0,1.0,2.0,12.0,6.0,1.0,1.0,7.0,9.0,2.0,2.0,5.0,6.0
2024-08-01,14518.0,e07699d8,51.0,2021-11-01 00:00:00,12/1/2023,2.0,3.0,16.0,24.0,3.0,1.0,9.0,15.0,4.0,3.0,10.0,17.0,33.0,1405305.0,242591.0,68.0,33.0,30.0,16.0,0.0,0.0,2.0,1.0,13.0,8.0,3.0,-2.0,8.0,6.0,4.0,-1.0,7.0,7.0
2023-01-01,318.0,e0a2ad11,30.0,2021-07-01 00:00:00,11/1/2023,2.0,5.0,7.0,19.0,1.0,0.0,2.0,9.0,3.0,3.0,2.0,8.0,22.0,611930.0,168073.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,3.0,2.0,12.0,1.0,-1.0,2.0,7.0,3.0,0.0,-1.0,6.0
2023-02-01,1211.0,e0a2ad11,30.0,2021-07-01 00:00:00,11/1/2023,2.0,4.0,6.0,15.0,4.0,0.0,1.0,10.0,4.0,3.0,3.0,10.0,19.0,860377.0,184282.0,30.0,152.0,22.0,0.0,0.0,27.0,2.0,2.0,2.0,9.0,4.0,-4.0,1.0,9.0,4.0,-1.0,0.0,7.0
2023-03-01,1545.0,e0a2ad11,30.0,2021-07-01 00:00:00,11/1/2023,1.0,5.0,12.0,21.0,2.0,5.0,9.0,18.0,2.0,8.0,13.0,23.0,27.0,2691144.0,773870.0,0.0,243.0,19.0,22.0,0.0,11.0,1.0,4.0,7.0,9.0,2.0,3.0,4.0,9.0,2.0,6.0,5.0,10.0
2023-04-01,2192.0,e0a2ad11,30.0,2021-07-01 00:00:00,11/1/2023,0.0,2.0,1.0,5.0,0.0,2.0,3.0,6.0,1.0,3.0,5.0,9.0,11.0,18645.0,3958.0,18.0,88.0,27.0,19.0,22.0,29.0,0.0,2.0,-1.0,4.0,0.0,2.0,1.0,3.0,1.0,2.0,2.0,4.0
2023-05-01,3267.0,e0a2ad11,30.0,2021-07-01 00:00:00,11/1/2023,2.0,6.0,12.0,22.0,3.0,6.0,0.0,16.0,3.0,6.0,1.0,10.0,29.0,574316.0,155401.0,0.0,58.0,11.0,27.0,19.0,19.0,2.0,4.0,6.0,10.0,3.0,3.0,-6.0,16.0,3.0,3.0,-5.0,9.0
2023-06-01,3806.0,e0a2ad11,30.0,2021-07-01 00:00:00,11/1/2023,1.0,0.0,9.0,13.0,0.0,1.0,9.0,12.0,0.0,4.0,15.0,19.0,19.0,1677092.0,173155.0,19.0,38.0,29.0,11.0,27.0,16.0,1.0,-1.0,9.0,4.0,0.0,1.0,8.0,3.0,0.0,4.0,11.0,4.0
2023-07-01,4687.0,e0a2ad11,30.0,2021-07-01 00:00:00,11/1/2023,1.0,3.0,0.0,8.0,3.0,2.0,2.0,8.0,3.0,2.0,4.0,9.0,16.0,108704.0,19333.0,36.0,80.0,19.0,29.0,11.0,31.0,1.0,2.0,-3.0,8.0,3.0,-1.0,0.0,6.0,3.0,-1.0,2.0,5.0
2023-08-01,5054.0,e0a2ad11,30.0,2021-07-01 00:00:00,11/1/2023,1.0,4.0,14.0,22.0,1.0,0.0,0.0,17.0,1.0,2.0,0.0,3.0,31.0,2064755.0,451046.0,9.0,217.0,16.0,19.0,29.0,16.0,1.0,3.0,10.0,8.0,1.0,-1.0,0.0,17.0,1.0,1.0,-2.0,3.0
2023-09-01,5651.0,e0a2ad11,30.0,2021-07-01 00:00:00,11/1/2023,0.0,0.0,3.0,7.0,2.0,4.0,0.0,7.0,3.0,6.0,5.0,14.0,16.0,232592.0,58912.0,56.0,32.0,31.0,16.0,19.0,11.0,0.0,0.0,3.0,4.0,2.0,2.0,-4.0,7.0,3.0,3.0,-1.0,9.0
2023-10-01,6897.0,e0a2ad11,30.0,2021-07-01 00:00:00,11/1/2023,0.0,6.0,2.0,10.0,1.0,1.0,9.0,12.0,3.0,3.0,15.0,21.0,11.0,790845.0,219601.0,63.0,22.0,16.0,31.0,16.0,17.0,0.0,6.0,-4.0,8.0,1.0,0.0,8.0,3.0,3.0,0.0,12.0,6.0
2023-11-01,7477.0,e0a2ad11,30.0,2021-07-01 00:00:00,11/1/2023,2.0,1.0,5.0,10.0,2.0,4.0,9.0,16.0,4.0,6.0,9.0,19.0,17.0,277134.0,60566.0,0.0,0.0,11.0,16.0,31.0,0.0,2.0,-1.0,4.0,5.0,2.0,2.0,5.0,7.0,4.0,2.0,3.0,10.0
2023-12-01,8115.0,e0a2ad11,30.0,2021-07-01 00:00:00,11/1/2023,0.0,3.0,2.0,6.0,4.0,0.0,1.0,6.0,5.0,4.0,1.0,10.0,0.0,0.0,92655.0,20.0,72.0,17.0,11.0,16.0,30.0,0.0,3.0,-1.0,4.0,4.0,-4.0,1.0,5.0,5.0,-1.0,-3.0,9.0
2024-01-01,8530.0,e0a2ad11,30.0,2021-07-01 00:00:00,11/1/2023,3.0,6.0,17.0,29.0,1.0,2.0,3.0,27.0,2.0,2.0,7.0,11.0,30.0,1926750.0,345772.0,11.0,60.0,0.0,17.0,11.0,21.0,3.0,3.0,11.0,12.0,1.0,1.0,1.0,24.0,2.0,0.0,5.0,4.0
2024-02-01,10094.0,e0a2ad11,30.0,2021-07-01 00:00:00,11/1/2023,2.0,0.0,11.0,16.0,2.0,5.0,2.0,13.0,3.0,8.0,3.0,14.0,21.0,109872.0,17241.0,42.0,168.0,30.0,0.0,17.0,20.0,2.0,-2.0,11.0,5.0,2.0,3.0,-3.0,11.0,3.0,5.0,-5.0,11.0
2024-03-01,10281.0,e0a2ad11,30.0,2021-07-01 00:00:00,11/1/2023,1.0,4.0,13.0,19.0,4.0,1.0,6.0,18.0,4.0,2.0,8.0,14.0,20.0,1380660.0,344621.0,28.0,180.0,21.0,30.0,0.0,29.0,1.0,3.0,9.0,6.0,4.0,-3.0,5.0,12.0,4.0,-2.0,6.0,6.0
2024-04-01,11030.0,e0a2ad11,30.0,2021-07-01 00:00:00,11/1/2023,2.0,2.0,14.0,20.0,2.0,4.0,4.0,12.0,3.0,6.0,4.0,13.0,29.0,2121118.0,604495.0,39.0,0.0,20.0,21.0,30.0,16.0,2.0,0.0,12.0,6.0,2.0,2.0,0.0,8.0,3.0,3.0,-2.0,9.0
2024-05-01,12164.0,e0a2ad11,30.0,2021-07-01 00:00:00,11/1/2023,0.0,6.0,2.0,13.0,0.0,0.0,0.0,2.0,1.0,3.0,6.0,10.0,16.0,17376.0,3960.0,10.0,64.0,29.0,20.0,21.0,27.0,0.0,6.0,-4.0,11.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,4.0
2024-06-01,13337.0,e0a2ad11,30.0,2021-07-01 00:00:00,11/1/2023,0.0,4.0,19.0,24.0,2.0,5.0,2.0,10.0,3.0,5.0,8.0,16.0,27.0,245214.0,41351.0,64.0,108.0,16.0,29.0,20.0,31.0,0.0,4.0,15.0,5.0,2.0,3.0,-3.0,8.0,3.0,2.0,3.0,8.0
2024-07-01,13646.0,e0a2ad11,30.0,2021-07-01 00:00:00,11/1/2023,3.0,2.0,15.0,22.0,2.0,0.0,5.0,11.0,4.0,1.0,6.0,11.0,31.0,2476869.0,366234.0,33.0,124.0,27.0,16.0,29.0,31.0,3.0,-1.0,13.0,7.0,2.0,-2.0,5.0,6.0,4.0,-3.0,5.0,5.0
2024-08-01,14471.0,e0a2ad11,30.0,2021-07-01 00:00:00,11/1/2023,1.0,4.0,17.0,25.0,0.0,6.0,7.0,20.0,2.0,9.0,7.0,18.0,31.0,2466856.0,713605.0,18.0,93.0,31.0,27.0,16.0,0.0,1.0,3.0,13.0,8.0,0.0,6.0,1.0,13.0,2.0,7.0,-2.0,11.0
2023-01-01,632.0,e0d06535,47.0,2020-12-01 00:00:00,12/1/2023,0.0,1.0,15.0,21.0,4.0,1.0,7.0,14.0,4.0,1.0,10.0,15.0,30.0,209460.0,50126.0,30.0,240.0,0.0,0.0,0.0,31.0,0.0,1.0,14.0,6.0,4.0,-3.0,6.0,7.0,4.0,-3.0,9.0,5.0
2023-02-01,1050.0,e0d06535,47.0,2020-12-01 00:00:00,12/1/2023,2.0,0.0,20.0,27.0,1.0,2.0,1.0,22.0,1.0,2.0,7.0,10.0,31.0,1268706.0,255975.0,10.0,93.0,30.0,0.0,0.0,23.0,2.0,-2.0,20.0,7.0,1.0,1.0,-1.0,21.0,1.0,1.0,5.0,3.0
2023-03-01,1758.0,e0d06535,47.0,2020-12-01 00:00:00,12/1/2023,1.0,6.0,12.0,22.0,0.0,5.0,2.0,19.0,0.0,8.0,2.0,10.0,23.0,1326456.0,177590.0,40.0,138.0,31.0,30.0,0.0,25.0,1.0,5.0,6.0,10.0,0.0,5.0,-3.0,17.0,0.0,8.0,-6.0,8.0
2023-04-01,2409.0,e0d06535,47.0,2020-12-01 00:00:00,12/1/2023,2.0,0.0,14.0,17.0,2.0,3.0,6.0,13.0,2.0,3.0,12.0,17.0,25.0,1846175.0,390066.0,51.0,75.0,23.0,31.0,30.0,0.0,2.0,-2.0,14.0,3.0,2.0,1.0,3.0,7.0,2.0,1.0,9.0,5.0
2023-05-01,2684.0,e0d06535,47.0,2020-12-01 00:00:00,12/1/2023,0.0,5.0,16.0,26.0,1.0,4.0,3.0,25.0,1.0,4.0,3.0,8.0,0.0,0.0,442091.0,24.0,243.0,25.0,23.0,31.0,24.0,0.0,5.0,11.0,10.0,1.0,3.0,-1.0,22.0,1.0,3.0,-1.0,5.0
2023-06-01,3660.0,e0d06535,47.0,2020-12-01 00:00:00,12/1/2023,3.0,2.0,9.0,18.0,4.0,4.0,4.0,16.0,4.0,8.0,9.0,21.0,24.0,2049336.0,460259.0,63.0,168.0,0.0,25.0,23.0,16.0,3.0,-1.0,7.0,9.0,4.0,0.0,0.0,12.0,4.0,4.0,1.0,12.0
2023-07-01,4584.0,e0d06535,47.0,2020-12-01 00:00:00,12/1/2023,1.0,2.0,7.0,14.0,3.0,1.0,6.0,13.0,5.0,2.0,11.0,18.0,16.0,1373808.0,348190.0,72.0,144.0,24.0,0.0,25.0,28.0,1.0,1.0,5.0,7.0,3.0,-2.0,5.0,7.0,5.0,-3.0,9.0,7.0
2023-08-01,5466.0,e0d06535,47.0,2020-12-01 00:00:00,12/1/2023,1.0,5.0,12.0,23.0,3.0,0.0,8.0,19.0,4.0,3.0,8.0,15.0,28.0,398748.0,42488.0,0.0,196.0,16.0,24.0,0.0,23.0,1.0,4.0,7.0,11.0,3.0,-3.0,8.0,11.0,4.0,-1.0,5.0,7.0
2023-09-01,5555.0,e0d06535,47.0,2020-12-01 00:00:00,12/1/2023,1.0,6.0,7.0,19.0,4.0,4.0,7.0,17.0,6.0,7.0,11.0,24.0,23.0,790073.0,212867.0,0.0,138.0,28.0,16.0,24.0,14.0,1.0,5.0,1.0,12.0,4.0,0.0,3.0,10.0,6.0,1.0,4.0,13.0
2023-10-01,6987.0,e0d06535,47.0,2020-12-01 00:00:00,12/1/2023,0.0,3.0,9.0,13.0,4.0,0.0,4.0,12.0,5.0,3.0,10.0,18.0,14.0,1018612.0,130978.0,0.0,112.0,23.0,28.0,16.0,25.0,0.0,3.0,6.0,4.0,4.0,-4.0,4.0,8.0,5.0,-2.0,7.0,8.0
2023-11-01,7300.0,e0d06535,47.0,2020-12-01 00:00:00,12/1/2023,0.0,4.0,8.0,16.0,0.0,3.0,2.0,6.0,0.0,5.0,4.0,9.0,25.0,640325.0,190089.0,27.0,225.0,14.0,23.0,28.0,26.0,0.0,4.0,4.0,8.0,0.0,3.0,-1.0,4.0,0.0,5.0,-1.0,5.0
